No arguments are passed. Using default.
TRAINING IMAGE CLASSIFIER ON 17995 images in 10 CATEGORIES
Extracting image features from full data set.
Analyzing and extracting image features.
+------------------+--------------+------------------+
| Images Processed | Elapsed Time | Percent Complete |
| 15950            | 48m 32s      | 88.5%            |
| 15975            | 48m 36s      | 88.75%           |
| 16000            | 48m 41s      | 88.75%           |
| 16025            | 48m 45s      | 89%              |
| 16050            | 48m 50s      | 89%              |
| 16075            | 48m 54s      | 89.25%           |
| 16100            | 48m 59s      | 89.25%           |
| 16125            | 49m 3s       | 89.5%            |
| 16150            | 49m 8s       | 89.5%            |
| 16175            | 49m 12s      | 89.75%           |
| 16200            | 49m 17s      | 90%              |
| 16225            | 49m 21s      | 90%              |
| 16250            | 49m 26s      | 90.25%           |
| 16275            | 49m 30s      | 90.25%           |
| 16300            | 49m 35s      | 90.5%            |
| 16325            | 49m 39s      | 90.5%            |
| 16350            | 49m 44s      | 90.75%           |
| 16375            | 49m 48s      | 90.75%           |
| 16400            | 49m 53s      | 91%              |
| 16425            | 49m 57s      | 91.25%           |
| 16450            | 50m 2s       | 91.25%           |
| 16475            | 50m 6s       | 91.5%            |
| 16500            | 50m 11s      | 91.5%            |
| 16525            | 50m 15s      | 91.75%           |
| 16550            | 50m 20s      | 91.75%           |
| 16575            | 50m 24s      | 92%              |
| 16600            | 50m 29s      | 92%              |
| 16625            | 50m 33s      | 92.25%           |
| 16650            | 50m 38s      | 92.5%            |
| 16675            | 50m 42s      | 92.5%            |
| 16700            | 50m 47s      | 92.75%           |
| 16725            | 50m 52s      | 92.75%           |
| 16750            | 50m 57s      | 93%              |
| 16775            | 51m 1s       | 93%              |
| 16800            | 51m 6s       | 93.25%           |
| 16825            | 51m 10s      | 93.25%           |
| 16850            | 51m 15s      | 93.5%            |
| 16875            | 51m 19s      | 93.75%           |
| 16900            | 51m 24s      | 93.75%           |
| 16925            | 51m 28s      | 94%              |
| 16950            | 51m 33s      | 94%              |
| 16975            | 51m 37s      | 94.25%           |
| 17000            | 51m 42s      | 94.25%           |
| 17025            | 51m 46s      | 94.5%            |
| 17050            | 51m 51s      | 94.5%            |
| 17075            | 51m 55s      | 94.75%           |
| 17100            | 52m 0s       | 95%              |
| 17125            | 52m 4s       | 95%              |
| 17150            | 52m 9s       | 95.25%           |
| 17175            | 52m 13s      | 95.25%           |
| 17200            | 52m 18s      | 95.5%            |
| 17225            | 52m 22s      | 95.5%            |
| 17250            | 52m 27s      | 95.75%           |
| 17275            | 52m 31s      | 95.75%           |
| 17300            | 52m 36s      | 96%              |
| 17325            | 52m 40s      | 96.25%           |
| 17350            | 52m 45s      | 96.25%           |
| 17375            | 52m 49s      | 96.5%            |
| 17400            | 52m 54s      | 96.5%            |
| 17425            | 52m 58s      | 96.75%           |
| 17450            | 53m 3s       | 96.75%           |
| 17475            | 53m 7s       | 97%              |
| 17500            | 53m 12s      | 97%              |
| 17525            | 53m 16s      | 97.25%           |
| 17550            | 53m 21s      | 97.5%            |
| 17575            | 53m 25s      | 97.5%            |
| 17600            | 53m 30s      | 97.75%           |
| 17625            | 53m 34s      | 97.75%           |
| 17650            | 53m 39s      | 98%              |
| 17675            | 53m 43s      | 98%              |
| 17700            | 53m 49s      | 98.25%           |
| 17725            | 53m 54s      | 98.25%           |
| 17750            | 53m 58s      | 98.5%            |
| 17775            | 54m 3s       | 98.75%           |
| 17800            | 54m 7s       | 98.75%           |
| 17825            | 54m 12s      | 99%              |
| 17850            | 54m 16s      | 99%              |
| 17875            | 54m 21s      | 99.25%           |
| 17900            | 54m 25s      | 99.25%           |
| 17925            | 54m 30s      | 99.5%            |
| 17950            | 54m 34s      | 99.5%            |
| 17975            | 54m 39s      | 99.75%           |
| 17995            | 54m 42s      | 100%             |
| 17994            | 54m 42s      | 99.75%           |
+------------------+--------------+------------------+
Automatically generating validation set from 5% of the data.
Beginning model training on processed features. 
Calibrating solver; this may take some time.
+-----------+--------------+-------------------+---------------------+
| Iteration | Elapsed Time | Training Accuracy | Validation Accuracy |
+-----------+--------------+-------------------+---------------------+
| 0         | 0.520930     | 0.109621          | 0.106754            |
| 1         | 3.669352     | 0.107630          | 0.106754            |
| 2         | 5.810827     | 0.364115          | 0.371460            |
| 3         | 6.966969     | 0.168004          | 0.164488            |
| 4         | 8.613626     | 0.409147          | 0.388889            |
| 5         | 9.694667     | 0.481818          | 0.467320            |
| 10        | 15.128046    | 0.559817          | 0.551198            |
| 15        | 20.791281    | 0.672191          | 0.656863            |
| 20        | 26.175072    | 0.747555          | 0.729847            |
| 25        | 32.036690    | 0.781695          | 0.771242            |
| 30        | 37.950432    | 0.831762          | 0.813725            |
| 35        | 43.800272    | 0.861978          | 0.849673            |
| 40        | 49.107532    | 0.882122          | 0.867102            |
| 45        | 55.162763    | 0.902618          | 0.885621            |
| 50        | 60.725126    | 0.917199          | 0.898693            |
| 55        | 66.486308    | 0.929203          | 0.904139            |
| 60        | 71.795693    | 0.937518          | 0.912854            |
| 65        | 77.744272    | 0.940680          | 0.921569            |
| 70        | 83.638979    | 0.956198          | 0.933551            |
| 75        | 89.003881    | 0.964455          | 0.942266            |
| 80        | 94.390088    | 0.970311          | 0.945534            |
| 85        | 99.748432    | 0.974059          | 0.947712            |
| 90        | 105.462125   | 0.977162          | 0.950980            |
| 95        | 110.832056   | 0.979797          | 0.947712            |
| 100       | 116.289695   | 0.984306          | 0.954248            |
| 105       | 122.011934   | 0.988113          | 0.955338            |
| 110       | 128.042255   | 0.990689          | 0.957516            |
| 115       | 133.435134   | 0.993676          | 0.954248            |
| 120       | 139.418100   | 0.994496          | 0.956427            |
| 125       | 144.878197   | 0.997248          | 0.959695            |
| 130       | 150.081100   | 0.998302          | 0.959695            |
| 135       | 155.509240   | 0.998946          | 0.959695            |
| 140       | 160.912782   | 0.999414          | 0.964052            |
| 145       | 166.643687   | 0.999590          | 0.957516            |
| 150       | 172.044361   | 0.999941          | 0.959695            |
| 155       | 177.415233   | 1.000000          | 0.958606            |
| 160       | 182.732134   | 1.000000          | 0.955338            |
| 165       | 188.102413   | 1.000000          | 0.960784            |
| 170       | 193.349127   | 1.000000          | 0.960784            |
| 175       | 199.385826   | 1.000000          | 0.957516            |
| 180       | 205.095848   | 1.000000          | 0.957516            |
| 185       | 211.489137   | 1.000000          | 0.960784            |
| 190       | 217.374019   | 1.000000          | 0.965142            |
| 195       | 222.637427   | 1.000000          | 0.964052            |
| 200       | 228.764552   | 1.000000          | 0.966231            |
| 205       | 234.638424   | 1.000000          | 0.966231            |
| 210       | 240.771362   | 1.000000          | 0.967320            |
| 215       | 246.593481   | 1.000000          | 0.969499            |
| 220       | 254.659030   | 1.000000          | 0.967320            |
| 225       | 262.750546   | 1.000000          | 0.967320            |
| 230       | 270.266330   | 1.000000          | 0.965142            |
| 235       | 276.704027   | 1.000000          | 0.965142            |
| 240       | 282.181181   | 1.000000          | 0.964052            |
| 245       | 289.483917   | 1.000000          | 0.966231            |
| 250       | 296.537670   | 1.000000          | 0.966231            |
| 255       | 302.955186   | 1.000000          | 0.967320            |
| 260       | 310.427631   | 1.000000          | 0.965142            |
| 265       | 318.034997   | 1.000000          | 0.965142            |
| 270       | 325.506412   | 1.000000          | 0.965142            |
| 275       | 332.416661   | 1.000000          | 0.967320            |
| 280       | 339.830446   | 1.000000          | 0.965142            |
| 285       | 347.755297   | 1.000000          | 0.966231            |
| 290       | 355.050696   | 1.000000          | 0.968410            |
| 295       | 360.924417   | 1.000000          | 0.969499            |
| 300       | 366.822294   | 1.000000          | 0.969499            |
| 305       | 374.367065   | 1.000000          | 0.968410            |
| 310       | 381.749099   | 1.000000          | 0.967320            |
| 315       | 389.311041   | 1.000000          | 0.968410            |
| 320       | 396.231537   | 1.000000          | 0.968410            |
| 325       | 404.059603   | 1.000000          | 0.969499            |
| 330       | 411.549159   | 1.000000          | 0.968410            |
| 335       | 419.708388   | 1.000000          | 0.969499            |
| 340       | 426.054681   | 1.000000          | 0.967320            |
| 345       | 434.698160   | 1.000000          | 0.968410            |
| 350       | 441.095642   | 1.000000          | 0.969499            |
| 355       | 449.080134   | 1.000000          | 0.969499            |
| 360       | 455.010051   | 1.000000          | 0.973856            |
| 365       | 464.048605   | 1.000000          | 0.970588            |
| 370       | 471.131029   | 1.000000          | 0.970588            |
| 375       | 478.573613   | 1.000000          | 0.972767            |
| 380       | 485.415026   | 1.000000          | 0.971678            |
| 385       | 493.480377   | 1.000000          | 0.970588            |
| 390       | 500.446017   | 1.000000          | 0.970588            |
| 395       | 506.826413   | 1.000000          | 0.970588            |
| 400       | 513.912505   | 1.000000          | 0.970588            |
| 405       | 521.170525   | 1.000000          | 0.969499            |
| 410       | 529.376911   | 1.000000          | 0.970588            |
| 415       | 536.376913   | 1.000000          | 0.972767            |
| 420       | 544.330630   | 1.000000          | 0.972767            |
| 425       | 551.928866   | 1.000000          | 0.973856            |
| 430       | 557.201531   | 1.000000          | 0.974946            |
| 435       | 564.780067   | 1.000000          | 0.976035            |
| 440       | 571.056995   | 1.000000          | 0.974946            |
| 445       | 578.310739   | 1.000000          | 0.974946            |
| 450       | 585.552663   | 1.000000          | 0.974946            |
| 455       | 592.485081   | 1.000000          | 0.974946            |
| 460       | 598.221338   | 1.000000          | 0.974946            |
| 465       | 603.967484   | 1.000000          | 0.974946            |
| 470       | 611.817324   | 1.000000          | 0.974946            |
| 475       | 619.141473   | 1.000000          | 0.974946            |
| 480       | 625.930098   | 1.000000          | 0.974946            |
| 485       | 633.832591   | 1.000000          | 0.973856            |
| 490       | 641.246574   | 1.000000          | 0.974946            |
| 495       | 647.964592   | 1.000000          | 0.974946            |
| 500       | 654.108460   | 1.000000          | 0.973856            |
| 505       | 659.807546   | 1.000000          | 0.974946            |
| 510       | 667.032514   | 1.000000          | 0.974946            |
| 515       | 674.200271   | 1.000000          | 0.974946            |
| 520       | 681.548943   | 1.000000          | 0.974946            |
| 525       | 688.263158   | 1.000000          | 0.974946            |
| 530       | 694.512134   | 1.000000          | 0.974946            |
| 535       | 700.692356   | 1.000000          | 0.976035            |
| 540       | 707.505227   | 1.000000          | 0.976035            |
| 545       | 714.703172   | 1.000000          | 0.977124            |
| 550       | 722.005827   | 1.000000          | 0.977124            |
| 555       | 728.318934   | 1.000000          | 0.978214            |
| 560       | 735.715425   | 1.000000          | 0.977124            |
| 565       | 743.830379   | 1.000000          | 0.978214            |
| 570       | 750.603888   | 1.000000          | 0.977124            |
| 575       | 756.507567   | 1.000000          | 0.977124            |
| 580       | 761.882070   | 1.000000          | 0.978214            |
| 585       | 767.218934   | 1.000000          | 0.978214            |
| 590       | 773.131062   | 1.000000          | 0.976035            |
| 595       | 778.988115   | 1.000000          | 0.976035            |
| 600       | 784.294342   | 1.000000          | 0.977124            |
| 605       | 789.760782   | 1.000000          | 0.977124            |
| 610       | 794.999854   | 1.000000          | 0.977124            |
| 615       | 800.859507   | 1.000000          | 0.977124            |
| 620       | 806.695029   | 1.000000          | 0.977124            |
| 625       | 811.869480   | 1.000000          | 0.977124            |
| 630       | 817.286642   | 1.000000          | 0.977124            |
| 635       | 822.661214   | 1.000000          | 0.978214            |
| 640       | 827.877326   | 1.000000          | 0.974946            |
| 645       | 833.251568   | 1.000000          | 0.976035            |
| 650       | 839.065237   | 1.000000          | 0.977124            |
| 655       | 845.030403   | 1.000000          | 0.974946            |
| 660       | 850.753206   | 1.000000          | 0.977124            |
| 665       | 856.050280   | 1.000000          | 0.976035            |
| 670       | 861.960566   | 1.000000          | 0.976035            |
| 675       | 868.364628   | 1.000000          | 0.976035            |
| 680       | 873.654219   | 1.000000          | 0.976035            |
| 685       | 880.097646   | 1.000000          | 0.977124            |
| 690       | 887.116541   | 1.000000          | 0.977124            |
| 695       | 893.970148   | 1.000000          | 0.976035            |
| 700       | 899.268818   | 1.000000          | 0.977124            |
| 705       | 906.679651   | 1.000000          | 0.976035            |
| 710       | 911.891504   | 1.000000          | 0.976035            |
| 715       | 917.239272   | 1.000000          | 0.976035            |
| 720       | 923.040021   | 1.000000          | 0.977124            |
| 725       | 928.810305   | 1.000000          | 0.977124            |
| 730       | 934.036429   | 1.000000          | 0.977124            |
| 735       | 941.578091   | 1.000000          | 0.977124            |
+-----------+--------------+-------------------+---------------------+
SUCCESS: Optimal solution found.
IMAGE CLASSIFIER:
ImageClassifier

Parameters
Feature Extractor: ScenePrint
MaxIterations: 1000

Performance on Training Data
Number of examples: 17077
Number of classes: 10
Accuracy: 100.00%

Performance on Validation Data
Number of examples: 918
Number of classes: 10
Accuracy: 97.71%

SAVING MODEL TO ./Models/DistractedDriverClassifier.mlmodel
Trained model successfully saved at /Volumes/MEDIA&DEV/dev/ML_data/DistractedDriver/DistractedDriverCreateML/DistractedDriverCreateML/Models/DistractedDriverClassifier.mlmodel.

PRINTING SOME PREDICTIONS FOR IMAGES:
PREDICTIONS FOR LABEL c3:
	Predicting image 0 as c4
	Predicting image 1 as c3
	Predicting image 2 as c3
	Predicting image 3 as c3
	Predicting image 4 as c3
	Predicting image 5 as c3
	Predicting image 6 as c3
	Predicting image 7 as c3
	Predicting image 8 as c3
	Predicting image 9 as c9
PREDICTIONS FOR LABEL c5:
	Predicting image 0 as c5
	Predicting image 1 as c7
	Predicting image 2 as c5
	Predicting image 3 as c5
	Predicting image 4 as c7
	Predicting image 5 as c9
	Predicting image 6 as c3
	Predicting image 7 as c5
	Predicting image 8 as c3
	Predicting image 9 as c2
PREDICTIONS FOR LABEL c7:
	Predicting image 0 as c9
	Predicting image 1 as c7
	Predicting image 2 as c7
	Predicting image 3 as c7
	Predicting image 4 as c7
	Predicting image 5 as c7
	Predicting image 6 as c7
	Predicting image 7 as c1
	Predicting image 8 as c7
	Predicting image 9 as c8
PREDICTIONS FOR LABEL c4:
	Predicting image 0 as c3
	Predicting image 1 as c4
	Predicting image 2 as c4
	Predicting image 3 as c8
	Predicting image 4 as c4
	Predicting image 5 as c4
	Predicting image 6 as c4
	Predicting image 7 as c4
	Predicting image 8 as c3
	Predicting image 9 as c4
PREDICTIONS FOR LABEL c2:
	Predicting image 0 as c2
	Predicting image 1 as c2
	Predicting image 2 as c6
	Predicting image 3 as c2
	Predicting image 4 as c0
	Predicting image 5 as c2
	Predicting image 6 as c2
	Predicting image 7 as c2
	Predicting image 8 as c2
	Predicting image 9 as c2
PREDICTIONS FOR LABEL c0:
	Predicting image 0 as c3
	Predicting image 1 as c0
	Predicting image 2 as c0
	Predicting image 3 as c0
	Predicting image 4 as c0
	Predicting image 5 as c3
	Predicting image 6 as c0
	Predicting image 7 as c0
	Predicting image 8 as c0
	Predicting image 9 as c3
PREDICTIONS FOR LABEL c8:
	Predicting image 0 as c8
	Predicting image 1 as c8
	Predicting image 2 as c2
	Predicting image 3 as c8
	Predicting image 4 as c8
	Predicting image 5 as c8
	Predicting image 6 as c0
	Predicting image 7 as c8
	Predicting image 8 as c8
	Predicting image 9 as c8
PREDICTIONS FOR LABEL c6:
	Predicting image 0 as c6
	Predicting image 1 as c6
	Predicting image 2 as c7
	Predicting image 3 as c0
	Predicting image 4 as c6
	Predicting image 5 as c0
	Predicting image 6 as c6
	Predicting image 7 as c6
	Predicting image 8 as c6
	Predicting image 9 as c2
PREDICTIONS FOR LABEL c9:
	Predicting image 0 as c9
	Predicting image 1 as c9
	Predicting image 2 as c8
	Predicting image 3 as c4
	Predicting image 4 as c0
	Predicting image 5 as c9
	Predicting image 6 as c0
	Predicting image 7 as c2
	Predicting image 8 as c1
	Predicting image 9 as c9
PREDICTIONS FOR LABEL c1:
	Predicting image 0 as c6
	Predicting image 1 as c1
	Predicting image 2 as c1
	Predicting image 3 as c6
	Predicting image 4 as c1
	Predicting image 5 as c9
	Predicting image 6 as c1
	Predicting image 7 as c0
	Predicting image 8 as c1
	Predicting image 9 as c1
Extracting image features from evaluation data.
Analyzing and extracting image features.
+------------------+--------------+------------------+
| Images Processed | Elapsed Time | Percent Complete |
+------------------+--------------+------------------+
| 1                | 180.799ms    | 0%               |
| 2                | 358.255ms    | 0%               |
| 3                | 535.763ms    | 0%               |
| 4                | 713.088ms    | 0%               |
| 5                | 890.164ms    | 0%               |
| 10               | 1.77s        | 0%               |
| 25               | 4.44s        | 0.5%             |
| 50               | 8.89s        | 1%               |
| 75               | 13.34s       | 1.5%             |
| 100              | 19.77s       | 2%               |
| 125              | 24.22s       | 2.75%            |
| 150              | 28.69s       | 3.25%            |
| 175              | 33.12s       | 3.75%            |
| 200              | 37.57s       | 4.25%            |
| 225              | 42.01s       | 5%               |
| 250              | 46.76s       | 5.5%             |
| 275              | 51.22s       | 6%               |
| 300              | 55.66s       | 6.5%             |
| 325              | 1m 1s        | 7.25%            |
| 350              | 1m 5s        | 7.75%            |
| 375              | 1m 10s       | 8.25%            |
| 400              | 1m 14s       | 8.75%            |
| 425              | 1m 19s       | 9.5%             |
| 450              | 1m 23s       | 10%              |
| 475              | 1m 28s       | 10.5%            |
| 500              | 1m 32s       | 11%              |
| 525              | 1m 37s       | 11.75%           |
| 550              | 1m 41s       | 12.25%           |
| 575              | 1m 45s       | 12.75%           |
| 600              | 1m 50s       | 13.25%           |
| 625              | 1m 54s       | 13.75%           |
| 650              | 1m 59s       | 14.5%            |
| 675              | 2m 3s        | 15%              |
| 700              | 2m 8s        | 15.5%            |
| 725              | 2m 12s       | 16%              |
| 750              | 2m 17s       | 16.75%           |
| 775              | 2m 21s       | 17.25%           |
| 800              | 2m 25s       | 17.75%           |
| 825              | 2m 30s       | 18.25%           |
| 850              | 2m 34s       | 19%              |
| 875              | 2m 39s       | 19.5%            |
| 900              | 2m 43s       | 20%              |
| 925              | 2m 48s       | 20.5%            |
| 950              | 2m 52s       | 21.25%           |
| 975              | 2m 57s       | 21.75%           |
| 1000             | 3m 1s        | 22.25%           |
| 1025             | 3m 5s        | 22.75%           |
| 1050             | 3m 10s       | 23.5%            |
| 1075             | 3m 14s       | 24%              |
| 1100             | 3m 19s       | 24.5%            |
| 1125             | 3m 23s       | 25%              |
| 1150             | 3m 28s       | 25.5%            |
| 1175             | 3m 32s       | 26.25%           |
| 1200             | 3m 37s       | 26.75%           |
| 1225             | 3m 41s       | 27.25%           |
| 1250             | 3m 45s       | 27.75%           |
| 1275             | 3m 50s       | 28.5%            |
| 1300             | 3m 54s       | 29%              |
| 1325             | 3m 59s       | 29.5%            |
| 1350             | 4m 3s        | 30%              |
| 1375             | 4m 8s        | 30.75%           |
| 1400             | 4m 12s       | 31.25%           |
| 1425             | 4m 17s       | 31.75%           |
| 1450             | 4m 21s       | 32.25%           |
| 1475             | 4m 25s       | 33%              |
| 1500             | 4m 30s       | 33.5%            |
| 1525             | 4m 34s       | 34%              |
| 1550             | 4m 39s       | 34.5%            |
| 1575             | 4m 43s       | 35.25%           |
| 1600             | 4m 48s       | 35.75%           |
| 1625             | 4m 52s       | 36.25%           |
| 1650             | 4m 57s       | 36.75%           |
| 1675             | 5m 1s        | 37.25%           |
| 1700             | 5m 5s        | 38%              |
| 1725             | 5m 10s       | 38.5%            |
| 1750             | 5m 14s       | 39%              |
| 1775             | 5m 19s       | 39.5%            |
| 1800             | 5m 23s       | 40.25%           |
| 1825             | 5m 28s       | 40.75%           |
| 1850             | 5m 32s       | 41.25%           |
| 1875             | 5m 37s       | 41.75%           |
| 1900             | 5m 41s       | 42.5%            |
| 1925             | 5m 45s       | 43%              |
| 1950             | 5m 50s       | 43.5%            |
| 1975             | 5m 54s       | 44%              |
| 2000             | 5m 59s       | 44.75%           |
| 2025             | 6m 3s        | 45.25%           |
| 2050             | 6m 8s        | 45.75%           |
| 2075             | 6m 12s       | 46.25%           |
| 2100             | 6m 17s       | 47%              |
| 2125             | 6m 21s       | 47.5%            |
| 2150             | 6m 26s       | 48%              |
| 2175             | 6m 30s       | 48.5%            |
| 2200             | 6m 34s       | 49.25%           |
| 2225             | 6m 39s       | 49.75%           |
| 2250             | 6m 43s       | 50.25%           |
| 2275             | 6m 48s       | 50.75%           |
| 2300             | 6m 52s       | 51.25%           |
| 2325             | 6m 57s       | 52%              |
| 2350             | 7m 1s        | 52.5%            |
| 2375             | 7m 6s        | 53%              |
| 2400             | 7m 10s       | 53.5%            |
| 2425             | 7m 14s       | 54.25%           |
| 2450             | 7m 19s       | 54.75%           |
| 2475             | 7m 23s       | 55.25%           |
| 2500             | 7m 28s       | 55.75%           |
| 2525             | 7m 32s       | 56.5%            |
| 2550             | 7m 37s       | 57%              |
| 2575             | 7m 41s       | 57.5%            |
| 2600             | 7m 46s       | 58%              |
| 2625             | 7m 50s       | 58.75%           |
| 2650             | 7m 54s       | 59.25%           |
| 2675             | 7m 59s       | 59.75%           |
| 2700             | 8m 3s        | 60.25%           |
| 2725             | 8m 8s        | 61%              |
| 2750             | 8m 12s       | 61.5%            |
| 2775             | 8m 17s       | 62%              |
| 2800             | 8m 21s       | 62.5%            |
| 2825             | 8m 26s       | 63%              |
| 2850             | 8m 31s       | 63.75%           |
| 2875             | 8m 35s       | 64.25%           |
| 2900             | 8m 40s       | 64.75%           |
| 2925             | 8m 45s       | 65.25%           |
| 2950             | 8m 49s       | 66%              |
| 2975             | 8m 54s       | 66.5%            |
| 3000             | 8m 58s       | 67%              |
| 3025             | 9m 3s        | 67.5%            |
| 3050             | 9m 7s        | 68.25%           |
| 3075             | 9m 12s       | 68.75%           |
| 3100             | 9m 16s       | 69.25%           |
| 3125             | 9m 21s       | 69.75%           |
| 3150             | 9m 26s       | 70.5%            |
| 3175             | 9m 30s       | 71%              |
| 3200             | 9m 35s       | 71.5%            |
| 3225             | 9m 39s       | 72%              |
| 3250             | 9m 44s       | 72.75%           |
| 3275             | 9m 49s       | 73.25%           |
| 3300             | 9m 54s       | 73.75%           |
| 3325             | 9m 58s       | 74.25%           |
| 3350             | 10m 3s       | 74.75%           |
| 3375             | 10m 7s       | 75.5%            |
| 3400             | 10m 12s      | 76%              |
| 3425             | 10m 17s      | 76.5%            |
| 3450             | 10m 21s      | 77%              |
| 3475             | 10m 26s      | 77.75%           |
| 3500             | 10m 30s      | 78.25%           |
| 3525             | 10m 35s      | 78.75%           |
| 3550             | 10m 39s      | 79.25%           |
| 3575             | 10m 44s      | 80%              |
| 3600             | 10m 48s      | 80.5%            |
| 3625             | 10m 53s      | 81%              |
| 3650             | 10m 57s      | 81.5%            |
| 3675             | 11m 2s       | 82.25%           |
| 3700             | 11m 7s       | 82.75%           |
| 3725             | 11m 12s      | 83.25%           |
| 3750             | 11m 17s      | 83.75%           |
| 3775             | 11m 22s      | 84.5%            |
| 3800             | 11m 26s      | 85%              |
| 3825             | 11m 31s      | 85.5%            |
| 3850             | 11m 35s      | 86%              |
| 3875             | 11m 40s      | 86.5%            |
| 3900             | 11m 44s      | 87.25%           |
| 3925             | 11m 49s      | 87.75%           |
| 3950             | 11m 53s      | 88.25%           |
| 3975             | 11m 58s      | 88.75%           |
| 4000             | 12m 2s       | 89.5%            |
| 4025             | 12m 7s       | 90%              |
| 4050             | 12m 11s      | 90.5%            |
| 4075             | 12m 16s      | 91%              |
| 4100             | 12m 20s      | 91.75%           |
| 4125             | 12m 25s      | 92.25%           |
| 4150             | 12m 30s      | 92.75%           |
| 4175             | 12m 34s      | 93.25%           |
| 4200             | 12m 39s      | 94%              |
| 4225             | 12m 43s      | 94.5%            |
| 4250             | 12m 50s      | 95%              |
| 4275             | 12m 54s      | 95.5%            |
| 4300             | 12m 59s      | 96.25%           |
| 4325             | 13m 3s       | 96.75%           |
| 4350             | 13m 8s       | 97.25%           |
| 4375             | 13m 12s      | 97.75%           |
| 4400             | 13m 17s      | 98.5%            |
| 4425             | 13m 22s      | 99%              |
| 4450             | 13m 26s      | 99.5%            |
| 4467             | 13m 29s      | 100%             |
| 4466             | 13m 29s      | 99.75%           |
+------------------+--------------+------------------+
EVALUATION METRICS FOR MODEL:
----------------------------------
Number of examples: 4467
Number of classes: 10
Accuracy: 97.90%

******CONFUSION MATRIX******
----------------------------------
True\Pred c0   c1   c2   c3   c4   c5   c6   c7   c8   c9   
c0        492  5    0    3    1    2    0    2    3    13   
c1        2    444  0    0    0    0    1    0    0    3    
c2        1    0    458  0    0    0    0    0    1    1    
c3        2    0    0    470  1    0    1    0    0    2    
c4        3    0    0    0    489  0    0    1    1    0    
c5        0    1    1    0    0    420  0    0    0    1    
c6        0    0    0    0    0    0    457  1    1    0    
c7        1    1    0    0    0    1    0    391  4    3    
c8        0    1    3    2    3    1    1    3    357  6    
c9        3    0    1    0    0    1    0    2    3    395  

******PRECISION RECALL******
----------------------------------
Class Precision(%)   Recall(%)      
c0    97.62          94.43          
c1    98.23          98.67          
c2    98.92          99.35          
c3    98.95          98.74          
c4    98.99          98.99          
c5    98.82          99.29          
c6    99.35          99.56          
c7    97.75          97.51          
c8    96.49          94.69          
c9    93.16          97.53          



real	85m36.148s
user	76m35.980s
sys	20m13.986s
